UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
173911,R,13543000.0,R,27206000.0,R,279000.0,R,27485000.0,R,41028000.0,R,3444000.0,R,450000.0,R,2915000.0,R,3365000.0,R,4263000.0,R,12166000.0,R,16429000.0,R,19794000.0,R,2117000.0,R,22642000.0,R,522000.0,R,0.0,R,-603000.0,R,22561000.0,R,236000.0,R,0.0,R,72866000.0,R,6069000.0,R,0.0,R,79171000.0,R,51729000.0,R,43000.0,R,0.0,R,40060000.0,R,38671000.0,R,1389000.0,R,21165000.0,R,7000.0,R,22561000.0,R,9181000,R,0,R,0,R,0,R,0,R,0,R,1214000.0,A,,R,112000,A,,R,170000,R,10677000,R,0,R,19229000,R,0,R,6164000,R,3104000,R,0,R,455000,R,305000,R,0,R,29257000,R,39934000,R,35000.0,R,91000.0,R,0.0,R,0,R,126000,R,40060000,R,19062000,R,10686000,R,0,R,0,R,64000,R,14000,R,4605000,R,2114000,R,6730000,R,3746000,R,5968000,R,2717000,R,1497000,R,1533000.0,R,395000.0,A,,A,,A,,A,,R,-788000,R,0,R,38671000,R,19672000,R,6454000,R,2021000,R,2465000,R,109000,R,7950000,1,R,-963000.0,R,8259000.0,R,1754000.0,R,2884000.0,1,R,69000.0,R,4314000.0,R,234000.0,R,560000.0,R,3932000.0,R,155000.0,R,1968000.0,R,0.0,R,0.0,R,293000.0,R,6348000.0,R,4605000.0,R,246000.0,R,4851000.0,R,1497000.0,R,3932000.0,R,3932000.0,R,0.0,R,155000.0,R,155000.0,R,0.0,R,764000.0,R,518000.0,R,246000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,1422000.0,R,1491000.0,R,69000.0,R,10000.0,R,100000.0,R,-41000.0,R,0.0,R,175000.0,R,41031000.0,R,608000.0,R,35188000.0,R,11663000.0,R,4713000.0,R,40856000.0
173920,R,147118000.0,R,208172000.0,R,16123000.0,R,224295000.0,R,371413000.0,R,19118000.0,R,10088000.0,R,28859000.0,R,38947000.0,R,79993000.0,R,51961000.0,R,131954000.0,R,170901000.0,R,12034000.0,R,140408000.0,R,36331000.0,R,0.0,R,30857000.0,R,207596000.0,R,905000.0,R,0.0,R,462603000.0,R,35561000.0,R,8936000.0,R,508005000.0,R,298928000.0,R,13788000.0,R,0.0,R,289158000.0,R,289310000.0,R,-152000.0,R,207875000.0,R,-127000.0,R,207596000.0,R,111796000,R,0,R,0,R,0,R,0,R,0,R,50470000.0,R,0.0,R,2602000,R,0.0,R,1547000,R,166415000,R,0,R,79624000,R,0,R,20352000,R,15365000,R,0,R,2148000,R,4616000,R,0,R,122105000,R,288520000,R,506000.0,R,132000.0,R,0.0,R,0,R,638000,R,289158000,R,118901000,R,66787000,R,3440000,R,1681000,R,3606000,R,1547000,R,38456000,R,19534000,R,42810000,R,20411000,R,31632000,R,12743000,R,14655000,R,37170000.0,R,9591000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,-1360000,R,0,R,289310000,R,132294000,R,43724000,R,16998000,R,20016000,R,2333000,R,73945000,1,R,-1705000.0,R,25129000.0,R,9126000.0,R,16141000.0,1,R,345000.0,R,29128000.0,R,1165000.0,R,2791000.0,R,14552000.0,R,1323000.0,R,13788000.0,R,0.0,R,240000.0,R,16460000.0,R,46363000.0,R,30812000.0,R,896000.0,R,31708000.0,R,14655000.0,R,14552000.0,R,14552000.0,R,0.0,R,1322000.0,R,1322000.0,R,0.0,R,13788000.0,R,13788000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,240000.0,R,240000.0,Z,0.0,R,1806000.0,R,910000.0,R,896000.0,1,R,70920000.0,R,80553000.0,R,9633000.0,R,3057000.0,R,9658000.0,R,-3082000.0,R,0.0,R,-1873000.0,R,297491000.0,R,13265000.0,R,320170000.0,R,134303000.0,R,90081000.0,R,299364000.0
174020,R,59361000.0,R,78383000.0,R,6551000.0,R,84934000.0,R,144295000.0,R,7234000.0,R,3105000.0,R,13844000.0,R,16949000.0,R,26552000.0,R,24217000.0,R,50769000.0,R,67718000.0,R,4353000.0,R,59884000.0,R,6493000.0,R,0.0,R,13081000.0,R,79458000.0,R,4789000.0,R,0.0,R,133097000.0,R,5111000.0,R,1323000.0,R,144320000.0,R,61148000.0,R,1762000.0,R,0.0,R,107394000.0,R,101472000.0,R,5922000.0,R,73483000.0,R,53000.0,R,79458000.0,R,24675000,R,0,R,0,R,0,R,0,R,0,R,3964000.0,R,0.0,R,1000000,R,0.0,R,181000,R,29820000,R,0,R,44649000,R,0,R,19212000,R,10048000,R,0,R,2083000,R,1502000,R,0,R,77494000,R,107314000,R,80000.0,R,0.0,R,0.0,R,0,R,80000,R,107394000,R,36060000,R,24110000,R,3524000,R,1467000,R,138000,R,52000,R,26658000,R,14084000,R,9298000,R,5426000,R,20138000,R,9361000,R,4409000,R,2267000.0,R,2000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,-1020000,R,0,R,101472000,R,54502000,R,17110000,R,4916000,R,5712000,R,803000,R,18429000,1,R,-1176000.0,R,14077000.0,R,3772000.0,R,5972000.0,1,R,156000.0,R,11240000.0,R,528000.0,R,1262000.0,R,14709000.0,R,1152000.0,R,8811000.0,R,0.0,R,1514000.0,R,642000.0,R,26828000.0,R,22419000.0,R,0.0,R,22419000.0,R,4409000.0,R,14709000.0,R,14709000.0,R,0.0,R,1152000.0,R,1152000.0,R,0.0,R,6558000.0,R,6558000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,8653000.0,R,9735000.0,R,1082000.0,R,303000.0,R,962000.0,R,-183000.0,R,0.0,R,4780000.0,R,109294000.0,R,5788000.0,R,100951000.0,R,40363000.0,R,29657000.0,R,104541000.0
174066,R,1379423659.0,R,2459570950.0,R,4229246662.0,R,6688817612.0,R,8068241271.0,R,183302509.0,R,286637591.0,R,576452227.0,R,863089818.0,R,1558037872.0,R,410240227.0,R,1968278099.0,R,2831367917.0,R,456378813.0,R,1364084999.0,R,1831012988.0,R,254571689.0,R,1514127374.0,R,4963797050.0,R,258041347.0,R,414088834.0,R,4744459131.0,R,1111247123.0,R,138952843.0,R,6666789278.0,R,3746149675.0,R,41502651.0,R,0.0,R,4329939840.0,R,4104955674.0,R,224984166.0,R,4738812883.0,R,1.0,R,4963797050.0,R,699278856,R,648060210,R,95013246,R,542631068,R,14478938,R,528152130,R,462029877.0,R,0.0,R,173809087,R,0.0,R,466407,R,2621288751,R,20227543,R,672023325,R,0,R,47470788,R,80037406,R,122571036,R,279304470,R,217896336,R,150975055,R,1590505959,R,4211794710,R,51575865.0,R,24142329.0,R,7010239.0,R,35416697,R,118145130,R,4329939840,R,862495914,R,533432903,R,1185606747,R,481264490,R,359769846,R,162339731,R,611601444,R,329889419,R,161839745,R,82422785,R,358621231,R,195760333,R,60567522,R,469611293.0,R,89428069.0,R,0.0,R,0.0,R,0.0,R,0.0,R,34841932,R,0,R,4104955674,R,1874537730,R,645470466,R,280825114,R,232219042,R,67527213,R,1004376109,1,R,18297131.0,R,140531859.0,R,155989059.0,R,171137848.0,1,R,5965519.0,R,48559956.0,R,9094199.0,R,7524942.0,R,39330926.0,R,24133438.0,R,66716717.0,R,0.0,R,95933462.0,R,169050921.0,R,395165464.0,R,320891139.0,R,13706803.0,R,334597942.0,R,60567522.0,R,40172541.0,R,40172541.0,R,0.0,R,8417413.0,R,8417413.0,R,0.0,R,65635797.0,R,65635797.0,R,0.0,R,0.0,R,0.0,R,0.0,R,65382046.0,R,65382046.0,R,0.0,R,154990145.0,R,141283342.0,R,13706803.0,1,R,5108881887.0,R,5512426113.0,R,403544226.0,R,166081637.0,R,432265153.0,R,-178418235.0,R,-16384329.0,R,52617825.0,R,5428468096.0,R,217976857.0,R,8852514365.0,R,7730307447.0,R,1889673228.0,R,5386419277.0
174075,R,6861908.0,R,37126171.0,R,5771918.0,R,42898089.0,R,49759997.0,R,0.0,R,0.0,R,8511168.0,R,8511168.0,R,0.0,R,246513.0,R,246513.0,R,8757681.0,R,0.0,R,34170645.0,R,8153014.0,R,960196.0,R,-2281539.0,R,41002316.0,R,691256.0,R,9958723.0,R,75863677.0,R,8790142.0,R,3952.0,R,95307750.0,R,57475562.0,R,0.0,R,0.0,R,39910608.0,R,43962628.0,R,-4052020.0,R,45054336.0,R,0.0,R,41002316.0,R,9474148,R,96598,R,430234,R,394871,R,6900,R,387971,R,4916057.0,R,0.0,R,394345,R,0.0,R,1112,R,15707365,R,0,R,15500238,R,0,R,3004203,R,2725852,R,20000,R,1874818,R,699157,R,275056,R,24099324,R,39806689,R,0.0,R,4128.0,R,0.0,R,99791,R,103919,R,39910608,R,13060272,R,7974619,R,873127,R,179833,R,1242724,R,678923,R,4149023,R,1946805,R,4190315,R,2116832,R,3735145,R,1664879,R,798954,R,12036936.0,R,3431017.0,R,0.0,R,0.0,R,0.0,R,0.0,R,3876132,R,1,R,43962628,R,17992909,R,6258792,R,4153632,R,2752779,R,15936,R,12788580,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,2748596.0,R,150328.0,R,2725531.0,R,0.0,R,1576746.0,R,3362407.0,R,10563608.0,R,8335113.0,R,1429541.0,R,9764654.0,R,798954.0,R,2732166.0,R,2732166.0,R,0.0,R,150328.0,R,150328.0,R,0.0,R,2596464.0,R,2596464.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1330693.0,R,1330693.0,R,0.0,R,2955003.0,R,1525462.0,R,1429541.0,1,R,23375746.0,R,24639517.0,R,1263771.0,R,109614.0,R,2451836.0,R,-1095474.0,R,-202205.0,R,-534326.0,R,39552665.0,R,-4052020.0,R,45054336.0,R,5871475.0,R,0.0,R,43962628.0
174136,R,55255000.0,R,80472000.0,R,19105000.0,R,99577000.0,R,154832000.0,R,6019000.0,R,1748000.0,R,10765000.0,R,12513000.0,R,10773000.0,R,19386000.0,R,30159000.0,R,42672000.0,R,4845000.0,R,87354000.0,R,2324000.0,R,0.0,R,23656000.0,R,113334000.0,R,18099000.0,R,0.0,R,194100000.0,R,5420000.0,R,16778000.0,R,234397000.0,R,135826000.0,R,1006000.0,R,0.0,R,86985000.0,R,71696000.0,R,15289000.0,R,98042000.0,R,3000.0,R,113334000.0,R,12647000,R,0,R,0,R,0,R,0,R,0,R,3759000.0,A,,R,823000,A,,R,463000,R,17692000,R,0,R,33025000,R,0,R,16869000,R,4469000,R,0,R,840000,R,1230000,R,0,R,56433000,R,74125000,R,12860000.0,R,0.0,R,0.0,R,0,R,12860000,R,86985000,R,29790000,R,16686000,R,0,R,0,R,109000,R,71000,R,9826000,R,4512000,R,13870000,R,6837000,R,11110000,R,3702000,R,4984000,R,3304000.0,R,1139000.0,A,,A,,A,,A,,R,-1297000,R,0,R,71696000,R,32947000,R,10034000,R,6294000,R,6314000,R,318000,R,15789000,1,R,-1422000.0,R,11748000.0,R,3782000.0,R,4952000.0,1,R,125000.0,R,8162000.0,R,422000.0,R,1010000.0,R,12760000.0,R,675000.0,R,4559000.0,R,0.0,R,189000.0,R,28000.0,R,18211000.0,R,12651000.0,R,576000.0,R,13227000.0,R,4984000.0,R,12760000.0,R,12651000.0,R,109000.0,R,467000.0,R,0.0,R,467000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,4171000.0,R,4618000.0,R,447000.0,R,205000.0,R,380000.0,R,-138000.0,R,0.0,R,914000.0,R,75235000.0,R,14481000.0,R,119723000.0,R,43735000.0,R,12521000.0,R,74321000.0
174233,R,72026086.0,R,156478221.0,R,214713712.0,R,371191933.0,R,443218019.0,R,0.0,R,0.0,R,36341227.0,R,36341227.0,R,0.0,R,8774128.0,R,8774128.0,R,45115355.0,R,393298.0,R,167983159.0,R,78953519.0,R,69859696.0,R,80912992.0,R,397709366.0,R,6118893.0,R,23626885.0,R,367682821.0,R,81319935.0,R,21370575.0,R,500119109.0,R,301422618.0,R,0.0,R,0.0,R,262371165.0,R,258799861.0,R,3571304.0,R,394138062.0,R,0.0,R,397709366.0,R,78214203,R,9923269,R,7340161,R,3173397,R,36527,R,3136870,R,40993965.0,R,0.0,R,4679426,R,0.0,R,15078,R,144339499,R,0,R,71327679,R,0,R,8850212,R,15486116,R,17728,R,7993479,R,8336579,R,798026,R,112809819,R,257149318,R,0.0,R,51388.0,R,2393705.0,R,2776754,R,5221847,R,262371165,R,75032174,R,46071209,R,29612181,R,12544912,R,7707478,R,3852015,R,32907319,R,13908339,R,20468409,R,10203517,R,15184471,R,9040124,R,3736597,R,50891181.0,R,14260689.0,R,0.0,R,0.0,R,0.0,R,0.0,R,23260051,R,0,R,258799861,R,109880805,R,40267680,R,26915772,R,11980643,R,99314,R,69655647,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,8192316.0,R,1182696.0,R,14275316.0,R,0.0,R,6111012.0,R,15078425.0,R,44839765.0,R,38746482.0,R,2356686.0,R,41103168.0,R,3736597.0,R,8178090.0,R,8178090.0,R,0.0,R,790282.0,R,790282.0,R,0.0,R,13778268.0,R,13778268.0,R,0.0,R,0.0,R,0.0,R,0.0,R,5948919.0,R,5948919.0,R,0.0,R,12407609.0,R,10050923.0,R,2356686.0,1,R,282901326.0,R,293463445.0,R,10562119.0,R,2735258.0,R,20288822.0,R,-12367615.0,R,-94346.0,R,21634107.0,R,257174059.0,R,3571303.0,R,394138062.0,R,159866510.0,R,0.0,R,258799861.0
174251,R,12334248.0,R,35422225.0,R,9937828.0,R,45360053.0,R,57694301.0,R,0.0,R,0.0,R,6407526.0,R,6407526.0,R,0.0,R,358659.0,R,358659.0,R,6766185.0,R,0.0,R,40834044.0,R,10440502.0,R,2074164.0,R,-2420594.0,R,50928116.0,R,326538.0,R,13029217.0,R,100310156.0,R,8195241.0,R,2212328.0,R,124073480.0,R,85969445.0,R,0.0,R,0.0,R,50077979.0,R,52493927.0,R,-2415948.0,R,53344065.0,R,-1.0,R,50928116.0,R,4071723,R,1094205,R,206828,R,189194,R,0,R,189194,R,5701764.0,R,0.0,R,260845,R,0.0,R,47833,R,11572392,R,0,R,27888891,R,0,R,2629727,R,2082514,R,35741,R,1728193,R,670195,R,455107,R,35490368,R,47062760,R,0.0,R,184552.0,R,5126.0,R,2825541,R,3015219,R,50077979,R,15642669,R,8517740,R,816361,R,252845,R,1744702,R,964693,R,6240549,R,2228377,R,6226610,R,3059823,R,3881349,R,2206676,R,1396055,R,12357840.0,R,2700374.0,R,0.0,R,0.0,R,0.0,R,0.0,R,4187792,R,0,R,52493927,R,19930528,R,6988208,R,6610603,R,2875862,R,229,R,16088497,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,1784714.0,R,698869.0,R,2185630.0,R,0.0,R,1191656.0,R,2310930.0,R,8171799.0,R,4817749.0,R,1957995.0,R,6775744.0,R,1396055.0,R,1780016.0,R,1780016.0,R,0.0,R,696896.0,R,696896.0,R,0.0,R,2134062.0,R,2134062.0,R,0.0,R,0.0,R,0.0,R,0.0,R,888143.0,R,0.0,R,888143.0,R,1276627.0,R,206775.0,R,1069852.0,1,R,24109848.0,R,26431352.0,R,2321504.0,R,1086879.0,R,2363197.0,R,-1031897.0,R,-96675.0,R,-1370952.0,R,46936021.0,R,-2415948.0,R,53344064.0,R,8019907.0,R,0.0,R,52493927.0
174358,R,69577000.0,R,79287000.0,R,7866000.0,R,87153000.0,R,156730000.0,R,7822000.0,R,2799000.0,R,9568000.0,R,12367000.0,R,25631000.0,R,22654000.0,R,48285000.0,R,60652000.0,R,5125000.0,R,62516000.0,R,32078000.0,R,0.0,R,4181000.0,R,98775000.0,R,6999000.0,R,0.0,R,222669000.0,R,11492000.0,R,762000.0,R,241922000.0,R,155636000.0,R,57000.0,R,0.0,R,100262000.0,R,96977000.0,R,3285000.0,R,95449000.0,R,41000.0,R,98775000.0,R,25496000,R,0,R,0,R,0,R,0,R,0,R,16918000.0,R,0.0,R,634000,R,0.0,R,1055000,R,44103000,R,0,R,38151000,R,0,R,7277000,R,4731000,R,0,R,2862000,R,2621000,R,0,R,55642000,R,99745000,R,517000.0,R,0.0,R,0.0,R,0,R,517000,R,100262000,R,36650000,R,21728000,R,93000,R,64000,R,564000,R,274000,R,15204000,R,7508000,R,16916000,R,8435000,R,12447000,R,4448000,R,1119000,R,14781000.0,R,3410000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,-797000,R,0,R,96977000,R,45867000,R,15432000,R,8062000,R,7623000,R,762000,R,19231000,1,R,-951000.0,R,12334000.0,R,3804000.0,R,6550000.0,1,R,154000.0,R,11583000.0,R,523000.0,R,1249000.0,R,5143000.0,R,941000.0,R,4394000.0,R,0.0,R,2838000.0,R,3127000.0,R,16443000.0,R,14405000.0,R,919000.0,R,15324000.0,R,1119000.0,R,5143000.0,R,5143000.0,R,0.0,R,940000.0,R,940000.0,R,0.0,R,4394000.0,R,4394000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2838000.0,R,2838000.0,R,0.0,R,2009000.0,R,1090000.0,R,919000.0,1,R,35806000.0,R,38924000.0,R,3118000.0,R,1468000.0,R,2392000.0,R,-742000.0,R,0.0,R,3600000.0,R,105472000.0,R,7605000.0,R,163674000.0,R,76718000.0,R,32380000.0,R,101872000.0
174376,R,52293000.0,R,46993000.0,R,1827000.0,R,48820000.0,R,101113000.0,R,4436000.0,R,796000.0,R,3945000.0,R,4741000.0,R,5334000.0,R,15287000.0,R,20621000.0,R,25362000.0,R,3388000.0,R,42341000.0,R,737000.0,R,0.0,R,33721000.0,R,76799000.0,R,516000.0,R,0.0,R,105154000.0,R,2745000.0,R,0.0,R,108415000.0,R,60906000.0,R,1311000.0,R,0.0,R,54036000.0,R,50557000.0,R,3479000.0,R,73317000.0,R,3000.0,R,76799000.0,R,11093000,R,0,R,0,R,0,R,0,R,0,R,2268000.0,A,,R,124000,A,,R,163000,R,13648000,R,0,R,26965000,R,0,R,9409000,R,2899000,R,0,R,107000,R,1008000,R,0,R,40388000,R,54036000,R,0.0,R,0.0,R,0.0,R,0,R,0,R,54036000,R,20696000,R,12237000,R,0,R,0,R,0,R,0,R,8831000,R,3720000,R,9908000,R,5615000,R,7433000,R,2330000,R,2415000,R,2255000.0,R,343000.0,A,,A,,A,,A,,R,-981000,R,0,R,50557000,R,24245000,R,7849000,R,3728000,R,3758000,R,126000,R,10851000,1,R,-1078000.0,R,9678000.0,R,2712000.0,R,3653000.0,1,R,97000.0,R,6225000.0,R,328000.0,R,783000.0,R,6785000.0,R,349000.0,R,2843000.0,R,0.0,R,21000.0,R,53000.0,R,10051000.0,R,7253000.0,R,383000.0,R,7636000.0,R,2415000.0,R,6785000.0,R,6785000.0,R,0.0,R,349000.0,R,349000.0,R,0.0,R,502000.0,R,119000.0,R,383000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,1351000.0,R,1576000.0,R,225000.0,R,132000.0,R,145000.0,R,-52000.0,R,0.0,R,2725000.0,R,54793000.0,R,3038000.0,R,86816000.0,R,46151000.0,R,6130000.0,R,52068000.0
174428,R,95608000.0,R,100110000.0,R,610000.0,R,100720000.0,R,196328000.0,R,7689000.0,R,2176000.0,R,10201000.0,R,12377000.0,R,23244000.0,R,22618000.0,R,45862000.0,R,58239000.0,R,3654000.0,R,76432000.0,R,13647000.0,R,0.0,R,52045000.0,R,142124000.0,R,532000.0,R,0.0,R,165897000.0,R,5069000.0,R,3461000.0,R,174959000.0,R,74317000.0,R,78000.0,R,0.0,R,100258000.0,R,92756000.0,R,7502000.0,R,134622000.0,R,0.0,R,142124000.0,R,24589000,R,0,R,0,R,0,R,0,R,0,R,7207000.0,A,,R,165000,A,,R,92000,R,32053000,R,0,R,40508000,R,0,R,17864000,R,5383000,R,0,R,594000,R,2457000,R,0,R,66806000,R,98859000,R,1399000.0,R,0.0,R,0.0,R,0,R,1399000,R,100258000,R,37229000,R,22801000,R,369000,R,150000,R,4000,R,0,R,17136000,R,8039000,R,13870000,R,8277000,R,13264000,R,4839000,R,5202000,R,6640000.0,R,839000.0,A,,A,,A,,A,,R,-958000,R,0,R,92756000,R,44945000,R,14244000,R,6116000,R,5403000,R,556000,R,21492000,1,R,-1094000.0,R,12498000.0,R,2888000.0,R,6494000.0,1,R,136000.0,R,10933000.0,R,458000.0,R,1094000.0,R,13834000.0,R,1194000.0,R,5008000.0,R,0.0,R,0.0,R,206000.0,R,20242000.0,R,14274000.0,R,766000.0,R,15040000.0,R,5202000.0,R,13834000.0,R,13834000.0,R,0.0,R,1194000.0,R,440000.0,R,754000.0,R,12000.0,R,0.0,R,12000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,908000.0,R,947000.0,R,39000.0,R,39000.0,R,0.0,R,0.0,R,0.0,R,5243000.0,R,101562000.0,R,6414000.0,R,153958000.0,R,82994000.0,R,25420000.0,R,96320000.0
174473,R,16601000.0,R,24439000.0,R,1159000.0,R,25598000.0,R,42199000.0,R,2831000.0,R,341000.0,R,2781000.0,R,3122000.0,R,2760000.0,R,10171000.0,R,12931000.0,R,16053000.0,R,1876000.0,R,22440000.0,R,336000.0,R,0.0,R,4325000.0,R,27101000.0,R,201000.0,R,0.0,R,66892000.0,R,7611000.0,R,142000.0,R,74846000.0,R,50206000.0,R,958000.0,R,0.0,R,33642000.0,R,32827000.0,R,815000.0,R,26284000.0,R,2000.0,R,27101000.0,R,6214000,R,0,R,0,R,0,R,0,R,0,R,1479000.0,A,,R,245000,A,,R,184000,R,8122000,R,0,R,17845000,R,0,R,5125000,R,1523000,R,0,R,530000,R,408000,R,0,R,25431000,R,33553000,R,89000.0,R,0.0,R,0.0,R,0,R,89000,R,33642000,R,15277000,R,8215000,R,1315000,R,482000,R,405000,R,135000,R,4613000,R,2191000,R,5327000,R,2402000,R,4028000,R,1430000,R,748000,R,1400000.0,R,234000.0,A,,A,,A,,A,,R,-286000,R,0,R,32827000,R,15089000,R,5111000,R,2956000,R,2407000,R,77000,R,7187000,1,R,-593000.0,R,6896000.0,R,1617000.0,R,2347000.0,1,R,57000.0,R,3613000.0,R,202000.0,R,484000.0,R,2832000.0,R,87000.0,R,995000.0,R,0.0,R,259000.0,R,0.0,R,4173000.0,R,3425000.0,R,0.0,R,3425000.0,R,748000.0,R,2832000.0,R,2832000.0,R,0.0,R,87000.0,R,87000.0,R,0.0,R,506000.0,R,506000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,1,R,3440000.0,R,3573000.0,R,133000.0,R,0.0,R,199000.0,R,-66000.0,R,0.0,R,376000.0,R,34627000.0,R,603000.0,R,38833000.0,R,15071000.0,R,5641000.0,R,34251000.0
