UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN
114761,R,63,R,5,R,58,R,6,R,1,R,5,R,0,R,0,R,0,R,2,R,0,R,2,R,14,R,2,R,12,R,0,R,0,R,0,R,30,R,1,R,29,R,11,R,1,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,R,0.0,R,0.0,R,63.0
114789,R,3541,R,1396,R,2145,R,10,R,6,R,4,R,500,R,203,R,297,R,164,R,64,R,100,R,2158,R,844,R,1314,R,5,R,3,R,2,R,581,R,230,R,351,R,105,R,37,R,68,R,15,R,9,R,6,R,3,Z,0,R,3,R,48.0,R,16.0,R,64.0,A,,A,,A,,R,48,R,16.0,R,64.0,R,3477.0
114813,R,888,R,215,R,673,R,5,R,2,R,3,R,49,R,13,R,36,R,42,R,18,R,24,R,540,R,109,R,431,R,3,R,0,R,3,R,205,R,58,R,147,R,7,R,2,R,5,R,24,R,5,R,19,R,13,R,8,R,5,R,1.0,A,,R,1.0,R,1.0,A,,R,1.0,R,2,A,,R,2.0,R,886.0
114840,R,451,R,229,R,222,R,0,R,0,R,0,R,44,R,23,R,21,R,20,R,5,R,15,R,34,R,13,R,21,R,0,R,0,R,0,R,215,R,106,R,109,R,31,R,15,R,16,R,12,R,6,R,6,R,95,R,61,R,34,A,,A,,A,,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,451.0
114859,R,2419,R,1029,R,1390,R,5,R,1,R,4,R,354,R,148,R,206,R,65,R,38,R,27,R,1376,R,555,R,821,R,4,R,3,R,1,R,409,R,193,R,216,R,123,R,57,R,66,R,48,R,17,R,31,R,35,R,17,R,18,R,92.0,R,30.0,R,122.0,A,,A,,A,,R,92,R,30.0,R,122.0,R,2297.0
114938,R,812,R,301,R,511,Z,0,Z,0,Z,0,R,45,R,23,R,22,R,9,R,5,R,4,R,567,R,183,R,384,R,1,R,1,Z,0,R,146,R,71,R,75,R,28,R,12,R,16,R,16,R,6,R,10,Z,0,Z,0,Z,0,R,14.0,R,0.0,R,14.0,A,,A,,A,,R,14,R,0.0,R,14.0,R,798.0
114947,R,160,R,89,R,71,R,0,R,0,R,0,R,18,R,7,R,11,R,6,R,3,R,3,R,20,R,9,R,11,R,0,R,0,R,0,R,45,R,22,R,23,R,0,R,0,R,0,R,16,R,11,R,5,R,55,R,37,R,18,R,0.0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
115001,R,1223,R,467,R,756,R,2,R,1,R,1,R,97,R,42,R,55,R,24,R,11,R,13,R,312,R,106,R,206,R,1,R,1,Z,0,R,679,R,259,R,420,R,27,R,17,R,10,R,28,R,14,R,14,R,53,R,16,R,37,R,26.0,R,0.0,R,26.0,A,,A,,A,,R,26,R,0.0,R,26.0,R,1197.0
115010,R,256,R,52,R,204,R,6,R,1,R,5,R,46,R,14,R,32,R,22,R,2,R,20,R,49,R,5,R,44,R,5,R,4,R,1,R,64,R,13,R,51,R,63,R,13,R,50,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,256.0
115083,R,1070,R,527,R,543,R,10,R,4,R,6,R,429,R,193,R,236,R,136,R,74,R,62,R,51,R,25,R,26,R,10,R,4,R,6,R,314,R,185,R,129,R,26,R,12,R,14,R,0,R,0,R,0,R,94,R,30,R,64,R,1.0,A,,R,1.0,R,143.0,A,,R,143.0,R,144,A,,R,144.0,R,926.0
115126,R,1714,R,745,R,969,R,6,R,3,R,3,R,481,R,208,R,273,R,26,R,18,R,8,R,583,R,241,R,342,R,12,R,7,R,5,R,462,R,201,R,261,R,78,R,39,R,39,R,33,R,9,R,24,R,33,R,19,R,14,R,38.0,R,13.0,R,51.0,A,,A,,A,,R,38,R,13.0,R,51.0,R,1663.0
115214,R,42,R,19,R,23,Z,0,Z,0,Z,0,R,7,R,1,R,6,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,11,R,5,R,6,R,2,R,1,R,1,R,11,R,4,R,7,R,8,R,5,R,3,A,,A,,A,,R,1.0,S,,S,,R,1,S,,S,,S,
115296,R,1528,R,558,R,970,R,5,R,1,R,4,R,116,R,41,R,75,R,50,R,19,R,31,R,532,R,163,R,369,R,5,R,3,R,2,R,672,R,273,R,399,R,74,R,23,R,51,R,40,R,17,R,23,R,34,R,18,R,16,R,27.0,R,0.0,R,27.0,A,,A,,A,,R,27,R,0.0,R,27.0,R,1501.0
115357,R,150,R,30,R,120,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,17,R,5,R,12,R,105,R,19,R,86,R,3,R,3,Z,0,R,19,R,2,R,17,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,150.0
115393,R,1026,R,403,R,623,R,2,R,1,R,1,R,39,R,12,R,27,R,7,R,4,R,3,R,838,R,337,R,501,R,1,R,1,Z,0,R,62,R,21,R,41,R,19,R,6,R,13,R,58,R,21,R,37,Z,0,Z,0,Z,0,R,1.0,S,,S,,A,,A,,A,,R,1,S,,S,,S,
115409,R,209,R,111,R,98,R,1,R,1,R,0,R,64,R,29,R,35,R,9,R,8,R,1,R,42,R,29,R,13,R,0,R,0,R,0,R,47,R,21,R,26,R,17,R,11,R,6,R,15,R,4,R,11,R,14,R,8,R,6,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,209.0
115658,R,60,R,4,R,56,R,7,R,1,R,6,R,7,Z,0,R,7,R,3,Z,0,R,3,R,38,R,3,R,35,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0.0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
115746,R,254,R,63,R,191,Z,0,Z,0,Z,0,R,13,R,3,R,10,R,6,Z,0,R,6,R,28,R,3,R,25,Z,0,Z,0,Z,0,R,139,R,38,R,101,R,12,R,3,R,9,R,56,R,16,R,40,Z,0,Z,0,Z,0,A,,A,,A,,R,73.0,A,,R,73.0,R,73,A,,R,73.0,R,181.0
115755,R,1521,R,607,R,914,R,30,R,9,R,21,R,49,R,23,R,26,R,41,R,17,R,24,R,455,R,182,R,273,R,5,R,3,R,2,R,764,R,300,R,464,R,87,R,30,R,57,R,84,R,40,R,44,R,6,R,3,R,3,R,129.0,R,58.0,R,187.0,R,15.0,R,6.0,R,21.0,R,144,R,64.0,R,208.0,R,1313.0
115773,R,163,R,40,R,123,Z,0,Z,0,Z,0,R,14,R,5,R,9,R,14,Z,0,R,14,R,53,R,12,R,41,Z,0,Z,0,Z,0,R,54,R,8,R,46,R,2,R,1,R,1,R,3,Z,0,R,3,R,23,R,14,R,9,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,163.0
115861,R,1347,R,610,R,737,R,1,Z,0,R,1,R,6,R,2,R,4,R,13,R,6,R,7,R,1241,R,546,R,695,R,1,Z,0,R,1,R,50,R,29,R,21,R,15,R,11,R,4,R,20,R,16,R,4,R,0,R,0,Z,0,R,34.0,R,0.0,R,34.0,A,,A,,A,,R,34,R,0.0,R,34.0,R,1313.0
115931,R,474,R,403,R,71,Z,0,Z,0,Z,0,R,42,R,34,R,8,R,16,R,12,R,4,R,329,R,277,R,52,R,3,R,2,R,1,R,45,R,42,R,3,R,3,R,3,Z,0,R,36,R,33,R,3,Z,0,Z,0,Z,0,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,R,0.0,R,0.0,R,474.0
116226,R,25,R,2,R,23,R,1,Z,0,R,1,R,4,Z,0,R,4,R,1,Z,0,R,1,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,14,R,2,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,25.0
116439,R,2345,R,1138,R,1207,R,2,R,2,Z,0,R,835,R,405,R,430,R,38,R,18,R,20,R,463,R,212,R,251,R,5,R,2,R,3,R,702,R,360,R,342,R,154,R,79,R,75,R,69,R,29,R,40,R,77,R,31,R,46,R,47.0,R,0.0,R,47.0,A,,A,,A,,R,47,R,0.0,R,47.0,R,2298.0
116563,R,177,R,3,R,174,R,1,Z,0,R,1,R,5,R,2,R,3,R,20,Z,0,R,20,R,63,R,1,R,62,R,2,Z,0,R,2,R,68,Z,0,R,68,R,17,Z,0,R,17,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,177.0
116846,R,74,R,13,R,61,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,7,Z,0,R,7,R,14,R,1,R,13,Z,0,Z,0,Z,0,R,38,R,8,R,30,R,2,Z,0,R,2,R,9,R,4,R,5,R,3,Z,0,R,3,R,1.0,S,,S,,R,0.0,S,,S,,R,1,S,,S,,S,
117052,R,1349,R,705,R,644,R,4,R,2,R,2,R,47,R,25,R,22,R,10,R,7,R,3,R,1064,R,545,R,519,Z,0,Z,0,Z,0,R,201,R,113,R,88,R,20,R,12,R,8,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,17.0,S,,S,,A,,A,,A,,R,17,S,,S,,S,
117104,R,126,R,57,R,69,Z,0,Z,0,Z,0,R,6,R,1,R,5,R,6,R,3,R,3,R,39,R,16,R,23,Z,0,Z,0,Z,0,R,56,R,27,R,29,R,8,R,4,R,4,R,10,R,6,R,4,R,1,Z,0,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,126.0
117140,R,1506,R,510,R,996,R,2,R,1,R,1,R,70,R,30,R,40,R,101,R,50,R,51,R,880,R,250,R,630,R,5,R,1,R,4,R,250,R,90,R,160,R,40,R,20,R,20,R,30,R,10,R,20,R,128,R,58,R,70,R,2.0,S,,S,,R,1.0,S,,S,,R,3,S,,S,,S,
117168,R,171,R,48,R,123,R,0,R,0,R,0,R,21,R,6,R,15,R,4,R,2,R,2,R,34,R,13,R,21,R,0,R,0,R,0,R,91,R,19,R,72,R,12,R,3,R,9,R,1,R,1,R,0,R,8,R,4,R,4,R,0.0,R,17.0,R,17.0,R,0.0,R,0.0,R,0.0,R,0,R,17.0,R,17.0,R,154.0
117195,R,328,R,175,R,153,R,5,R,2,R,3,R,13,R,8,R,5,R,14,R,14,Z,0,R,130,R,67,R,63,R,3,R,2,R,1,R,134,R,64,R,70,R,18,R,11,R,7,R,5,R,2,R,3,R,6,R,5,R,1,R,1.0,R,0.0,R,1.0,A,,A,,A,,R,1,R,0.0,R,1.0,R,327.0
117238,R,90,R,21,R,69,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,8,R,13,R,53,R,10,R,43,R,0,R,0,R,0,R,14,R,3,R,11,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,90.0
117247,R,610,R,294,R,316,Z,0,Z,0,Z,0,R,131,R,66,R,65,R,147,R,60,R,87,R,175,R,90,R,85,R,4,R,2,R,2,R,80,R,44,R,36,R,29,R,15,R,14,R,26,R,10,R,16,R,18,R,7,R,11,R,26.0,R,0.0,R,26.0,A,,A,,A,,R,26,R,0.0,R,26.0,R,584.0
117274,R,288,R,192,R,96,R,10,R,2,R,8,R,21,R,18,R,3,R,22,R,21,R,1,R,83,R,61,R,22,R,4,R,3,R,1,R,117,R,67,R,50,R,25,R,15,R,10,R,5,R,4,R,1,R,1,R,1,Z,0,R,2.0,R,0.0,R,2.0,A,,A,,A,,R,2,R,0.0,R,2.0,R,286.0
117283,R,11,R,4,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,R,4,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,11.0
117520,R,170,R,84,R,86,R,0,R,0,R,0,R,36,R,20,R,16,R,3,R,1,R,2,R,31,R,22,R,9,R,6,R,4,R,2,R,69,R,27,R,42,R,15,R,7,R,8,R,9,R,3,R,6,R,1,R,0,R,1,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,170.0
117557,R,50,R,30,R,20,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,2,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,44,R,28,R,16,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,50.0
117575,R,49,R,26,R,23,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,4,R,3,R,1,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,26,R,18,R,8,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,49.0
117627,R,427,R,164,R,263,R,2,R,1,R,1,R,83,R,35,R,48,R,30,R,18,R,12,R,182,R,59,R,123,R,3,R,1,R,2,R,73,R,26,R,47,R,17,R,8,R,9,R,3,R,2,R,1,R,34,R,14,R,20,R,0.0,S,,S,,R,2.0,S,,S,,R,2,S,,S,,S,
117636,R,1373,R,428,R,945,R,0,R,0,R,0,R,330,R,108,R,222,R,78,R,19,R,59,R,376,R,101,R,275,R,3,R,1,R,2,R,383,R,133,R,250,R,92,R,31,R,61,R,0,R,0,R,0,R,111,R,35,R,76,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,1373.0
117645,R,2931,R,1207,R,1724,R,6,R,2,R,4,R,302,R,136,R,166,R,267,R,96,R,171,R,1745,R,693,R,1052,R,20,R,9,R,11,R,421,R,200,R,221,R,149,R,58,R,91,R,6,R,3,R,3,R,15,R,10,R,5,R,62.0,R,24.0,R,86.0,A,,A,,A,,R,62,R,24.0,R,86.0,R,2845.0
117672,R,462,R,155,R,307,R,1,Z,0,R,1,R,85,R,32,R,53,R,66,R,13,R,53,R,117,R,42,R,75,R,1,Z,0,R,1,R,140,R,51,R,89,R,24,R,3,R,21,R,12,R,5,R,7,R,16,R,9,R,7,R,0.0,S,,S,,R,1.0,S,,S,,R,1,S,,S,,S,
117690,R,839,R,299,R,540,R,1,R,0,R,1,R,117,R,46,R,71,R,83,R,19,R,64,R,508,R,181,R,327,R,7,R,0,R,7,R,75,R,31,R,44,R,33,R,20,R,13,R,13,R,1,R,12,R,2,R,1,R,1,R,5.0,R,5.0,R,10.0,A,,A,,A,,R,5,R,5.0,R,10.0,R,829.0
117706,R,2013,R,821,R,1192,R,1,R,1,Z,0,R,214,R,103,R,111,R,87,R,34,R,53,R,920,R,326,R,594,R,6,R,3,R,3,R,618,R,282,R,336,R,79,R,33,R,46,R,61,R,29,R,32,R,27,R,10,R,17,R,15.0,R,9.0,R,24.0,A,,A,,A,,R,15,R,9.0,R,24.0,R,1989.0
117715,R,385,R,99,R,286,R,1,Z,0,R,1,R,5,R,3,R,2,R,182,R,34,R,148,R,177,R,56,R,121,R,2,R,1,R,1,R,5,R,1,R,4,R,10,R,2,R,8,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,2.0,R,0.0,R,2.0,A,,A,,A,,R,2,R,0.0,R,2.0,R,383.0
117724,R,1483,R,889,R,594,R,5,R,3,R,2,R,53,R,30,R,23,R,198,R,70,R,128,R,1101,R,698,R,403,R,2,R,2,Z,0,R,70,R,55,R,15,R,26,R,17,R,9,R,20,R,10,R,10,R,8,R,4,R,4,R,15.0,R,6.0,R,21.0,A,,A,,A,,R,15,R,6.0,R,21.0,R,1462.0
117733,R,1371,R,509,R,862,R,1,R,1,Z,0,R,91,R,50,R,41,R,58,R,22,R,36,R,707,R,244,R,463,Z,0,Z,0,Z,0,R,419,R,155,R,264,R,44,R,19,R,25,R,44,R,17,R,27,R,7,R,1,R,6,R,13.0,R,7.0,R,20.0,A,,A,,A,,R,13,R,7.0,R,20.0,R,1351.0
117751,R,496,R,307,R,189,R,1,R,1,R,0,R,36,R,24,R,12,R,7,R,5,R,2,R,117,R,74,R,43,R,3,R,1,R,2,R,276,R,170,R,106,R,28,R,12,R,16,R,21,R,14,R,7,R,7,R,6,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,496.0
117788,R,1656,R,645,R,1011,R,4,R,1,R,3,R,210,R,76,R,134,R,146,R,47,R,99,R,808,R,323,R,485,R,3,Z,0,R,3,R,324,R,132,R,192,R,43,R,20,R,23,R,40,R,14,R,26,R,78,R,32,R,46,R,15.0,R,12.0,R,27.0,A,,A,,A,,R,15,R,12.0,R,27.0,R,1629.0
117803,R,125,R,35,R,90,R,1,Z,0,R,1,R,32,R,10,R,22,R,11,R,2,R,9,R,65,R,19,R,46,Z,0,Z,0,Z,0,R,9,R,3,R,6,R,6,R,1,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,R,0.0,R,0.0,R,125.0
117867,R,947,R,309,R,638,R,1,R,1,Z,0,R,27,R,11,R,16,R,21,R,5,R,16,R,757,R,253,R,504,Z,0,Z,0,Z,0,R,104,R,28,R,76,R,12,R,4,R,8,R,20,R,7,R,13,R,5,Z,0,R,5,R,13.0,S,,S,,A,,A,,A,,R,13,S,,S,,S,
117894,R,1313,R,496,R,817,R,6,R,3,R,3,R,180,R,81,R,99,R,139,R,43,R,96,R,600,R,208,R,392,R,7,R,4,R,3,R,248,R,102,R,146,R,96,R,35,R,61,R,35,R,20,R,15,R,2,Z,0,R,2,R,8.0,S,,S,,A,,A,,A,,R,8,S,,S,,S,
117946,R,2787,R,1154,R,1633,R,2,R,0,R,2,R,281,R,119,R,162,R,170,R,58,R,112,R,727,R,267,R,460,R,1,R,1,R,0,R,1163,R,500,R,663,R,182,R,79,R,103,R,1,R,1,R,0,R,260,R,129,R,131,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,2787.0
117955,R,234,R,41,R,193,R,5,Z,0,R,5,R,5,Z,0,R,5,R,3,Z,0,R,3,R,177,R,37,R,140,Z,0,Z,0,Z,0,R,38,R,3,R,35,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,5,R,1,R,4,R,0.0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
118134,R,93,R,1,R,92,R,0,R,0,R,0,R,2,R,0,R,2,R,3,R,0,R,3,R,65,R,1,R,64,R,0,R,0,R,0,R,18,R,0,R,18,R,2,R,0,R,2,R,3,R,0,R,3,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,93.0
118143,R,64,R,3,R,61,R,0,R,0,R,0,R,4,R,1,R,3,R,3,R,0,R,3,R,33,R,1,R,32,R,0,R,0,R,0,R,20,R,1,R,19,R,3,R,0,R,3,R,0,R,0,R,0,R,1,R,0,R,1,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,64.0
118161,R,105,R,3,R,102,R,2,R,1,R,1,R,1,R,0,R,1,R,2,R,0,R,2,R,48,R,1,R,47,R,0,R,0,R,0,R,52,R,1,R,51,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,105.0
118198,R,527,R,100,R,427,R,4,R,2,R,2,R,65,R,19,R,46,R,55,R,11,R,44,R,211,R,31,R,180,R,8,R,4,R,4,R,146,R,27,R,119,R,29,R,2,R,27,R,9,R,4,R,5,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,527.0
118347,R,385,R,166,R,219,R,2,Z,0,R,2,R,30,R,9,R,21,R,16,R,7,R,9,R,159,R,62,R,97,Z,0,Z,0,Z,0,R,141,R,65,R,76,R,26,R,18,R,8,R,6,R,4,R,2,R,5,R,1,R,4,R,7.0,R,0.0,R,7.0,A,,A,,A,,R,7,R,0.0,R,7.0,R,378.0
118684,R,329,R,91,R,238,R,13,R,3,R,10,R,14,R,5,R,9,R,5,R,4,R,1,R,140,R,43,R,97,R,2,Z,0,R,2,R,142,R,31,R,111,R,7,R,2,R,5,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,1.0,R,0.0,R,1.0,A,,A,,A,,R,1,R,0.0,R,1.0,R,328.0
118693,R,164,R,94,R,70,R,2,Z,0,R,2,R,14,R,9,R,5,R,6,R,2,R,4,R,50,R,25,R,25,R,5,R,2,R,3,R,32,R,20,R,12,R,11,R,10,R,1,R,5,R,2,R,3,R,39,R,24,R,15,R,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,164.0
118718,R,1781,R,744,R,1037,R,9,R,5,R,4,R,129,R,56,R,73,R,49,R,17,R,32,R,1200,R,501,R,699,R,7,R,4,R,3,R,291,R,131,R,160,R,57,R,19,R,38,R,25,R,8,R,17,R,14,R,3,R,11,R,7.0,R,5.0,R,12.0,A,,A,,A,,R,7,R,5.0,R,12.0,R,1769.0
118772,R,678,R,192,R,486,Z,0,Z,0,Z,0,R,134,R,34,R,100,R,144,R,41,R,103,R,214,R,58,R,156,R,3,R,3,Z,0,R,111,R,37,R,74,R,40,R,10,R,30,R,24,R,9,R,15,R,8,Z,0,R,8,R,23.0,R,0.0,R,23.0,A,,A,,A,,R,23,R,0.0,R,23.0,R,655.0
118888,R,58,R,2,R,56,R,0,R,0,R,0,R,2,R,0,R,2,R,2,R,0,R,2,R,14,R,0,R,14,R,0,R,0,R,0,R,16,R,0,R,16,R,3,R,0,R,3,R,19,R,1,R,18,R,2,R,1,R,1,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,1,R,0.0,R,1.0,R,57.0
118912,R,1953,R,687,R,1266,R,5,Z,0,R,5,R,154,R,54,R,100,R,73,R,28,R,45,R,872,R,280,R,592,R,8,R,3,R,5,R,671,R,254,R,417,R,129,R,53,R,76,R,16,R,7,R,9,R,25,R,8,R,17,R,12.0,R,17.0,R,29.0,A,,A,,A,,R,12,R,17.0,R,29.0,R,1924.0
118930,R,1116,R,528,R,588,R,2,Z,0,R,2,R,473,R,229,R,244,R,47,R,26,R,21,R,358,R,161,R,197,R,5,R,2,R,3,R,100,R,47,R,53,R,61,R,29,R,32,R,45,R,27,R,18,R,25,R,7,R,18,R,30.0,R,6.0,R,36.0,A,,A,,A,,R,30,R,6.0,R,36.0,R,1080.0
118958,R,53,R,20,R,33,R,2,Z,0,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,42,R,15,R,27,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,3,R,2,R,1,R,0.0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
118976,R,2245,R,775,R,1470,R,14,R,8,R,6,R,172,R,72,R,100,R,73,R,33,R,40,R,1172,R,378,R,794,R,22,R,10,R,12,R,763,R,263,R,500,R,7,R,1,R,6,R,16,R,8,R,8,R,6,R,2,R,4,R,13.0,R,11.0,R,24.0,A,,A,,A,,R,13,R,11.0,R,24.0,R,2221.0
118994,R,166,R,105,R,61,R,1,R,0,R,1,R,12,R,9,R,3,R,65,R,42,R,23,R,68,R,48,R,20,R,1,R,0,R,1,R,7,R,2,R,5,R,9,R,3,R,6,R,2,R,1,R,1,R,1,R,0,R,1,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,166.0
119058,R,281,R,89,R,192,R,0,R,0,R,0,R,20,R,5,R,15,R,6,R,1,R,5,R,21,R,8,R,13,R,0,R,0,R,0,R,84,R,28,R,56,R,11,R,9,R,2,R,25,R,13,R,12,R,114,R,25,R,89,R,0.0,S,,S,,R,14.0,S,,S,,R,14,S,,S,,S,
119067,R,592,R,253,R,339,R,1,Z,0,R,1,R,36,R,13,R,23,R,10,R,4,R,6,R,297,R,117,R,180,R,3,R,2,R,1,R,163,R,74,R,89,R,55,R,29,R,26,R,26,R,13,R,13,R,1,R,1,Z,0,R,16.0,R,0.0,R,16.0,A,,A,,A,,R,16,R,0.0,R,16.0,R,576.0
119137,R,2419,R,1040,R,1379,R,5,R,1,R,4,R,235,R,107,R,128,R,42,R,21,R,21,R,891,R,343,R,548,R,7,R,2,R,5,R,993,R,435,R,558,R,211,R,110,R,101,R,25,R,16,R,9,R,10,R,5,R,5,R,53.0,R,7.0,R,60.0,A,,A,,A,,R,53,R,7.0,R,60.0,R,2359.0
119164,R,3956,R,1837,R,2119,R,10,R,6,R,4,R,700,R,354,R,346,R,147,R,75,R,72,R,2528,R,1107,R,1421,R,7,R,6,R,1,R,392,R,201,R,191,R,132,R,67,R,65,R,8,R,4,R,4,R,32,R,17,R,15,R,66.0,R,27.0,R,93.0,A,,A,,A,,R,66,R,27.0,R,93.0,R,3863.0
119173,R,655,R,83,R,572,R,1,Z,0,R,1,R,99,R,16,R,83,R,41,R,5,R,36,R,322,R,23,R,299,R,2,Z,0,R,2,R,101,R,19,R,82,R,10,R,2,R,8,R,73,R,15,R,58,R,6,R,3,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,655.0
119216,R,2124,R,714,R,1410,R,7,R,1,R,6,R,173,R,78,R,95,R,95,R,34,R,61,R,1118,R,323,R,795,R,7,R,2,R,5,R,480,R,179,R,301,R,117,R,46,R,71,R,127,R,51,R,76,Z,0,Z,0,Z,0,R,13.0,R,15.0,R,28.0,A,,A,,A,,R,13,R,15.0,R,28.0,R,2096.0
119270,R,292,R,218,R,74,R,2,R,2,R,0,R,24,R,15,R,9,R,11,R,6,R,5,R,15,R,13,R,2,R,1,R,1,R,0,R,77,R,68,R,9,R,10,R,7,R,3,R,21,R,18,R,3,R,131,R,88,R,43,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,292.0
