UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN
482653,R,22,R,12,R,10,R,0,R,0,R,0,R,2,R,1,R,1,R,6,R,3,R,3,R,2,R,2,R,0,R,0,R,0,R,0,R,6,R,3,R,3,R,1,R,1,R,0,R,2,R,1,R,1,R,3,R,1,R,2,R,0.0,A,,R,0.0,R,5.0,A,,R,5.0,R,5,A,,R,5.0,R,17.0
482680,R,2981,R,1177,R,1804,R,5,R,1,R,4,R,88,R,33,R,55,R,123,R,41,R,82,R,405,R,136,R,269,R,2,R,0,R,2,R,2192,R,891,R,1301,R,102,R,45,R,57,R,20,R,6,R,14,R,44,R,24,R,20,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,2981.0
482699,R,351,R,105,R,246,R,0,R,0,R,0,R,1,R,0,R,1,R,61,R,17,R,44,R,38,R,9,R,29,R,0,R,0,R,0,R,239,R,74,R,165,R,6,R,2,R,4,R,1,R,1,R,0,R,5,R,2,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,351.0
482705,R,3432,R,1441,R,1991,R,1,R,0,R,1,R,178,R,63,R,115,R,206,R,67,R,139,R,166,R,55,R,111,R,1,R,0,R,1,R,1046,R,335,R,711,R,74,R,20,R,54,R,144,R,51,R,93,R,1616,R,850,R,766,R,1.0,R,0.0,R,1.0,R,5.0,R,0.0,R,5.0,R,6,R,0.0,R,6.0,R,3426.0
482936,R,314,R,260,R,54,R,1,R,1,R,0,R,13,R,9,R,4,R,30,R,22,R,8,R,69,R,54,R,15,R,1,R,1,R,0,R,170,R,148,R,22,R,13,R,12,R,1,R,2,R,2,R,0,R,15,R,11,R,4,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,314.0
482963,R,140,R,17,R,123,R,0,R,0,R,0,R,4,R,1,R,3,R,29,R,4,R,25,R,45,R,5,R,40,R,0,R,0,R,0,R,52,R,5,R,47,R,10,R,2,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,140.0
482981,R,91,R,76,R,15,R,0,R,0,R,0,R,2,R,1,R,1,R,12,R,12,R,0,R,74,R,60,R,14,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,91.0
482990,R,191,R,15,R,176,R,23,R,2,R,21,R,1,Z,0,R,1,R,24,R,3,R,21,R,84,R,3,R,81,R,5,Z,0,R,5,R,43,R,6,R,37,R,11,R,1,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,191.0
483009,R,166,R,18,R,148,R,0,R,0,R,0,R,2,R,2,R,0,R,11,R,1,R,10,R,150,R,14,R,136,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,166.0
483018,R,19,R,4,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,1,R,4,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,8,R,2,R,6,R,1,Z,0,R,1,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,19.0
483036,R,710,R,299,R,411,R,5,R,2,R,3,R,28,R,9,R,19,R,190,R,76,R,114,R,174,R,85,R,89,R,7,R,3,R,4,R,275,R,109,R,166,R,19,R,6,R,13,R,12,R,9,R,3,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,710.0
483045,R,3873,R,1684,R,2189,R,13,R,5,R,8,R,49,R,23,R,26,R,1686,R,576,R,1110,R,256,R,132,R,124,R,5,R,5,R,0,R,1724,R,880,R,844,R,114,R,50,R,64,R,10,R,6,R,4,R,16,R,7,R,9,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,3873.0
483054,R,76,R,55,R,21,R,1,R,0,R,1,R,1,R,1,R,0,R,23,R,19,R,4,R,3,R,3,R,0,R,0,R,0,R,0,R,43,R,29,R,14,R,4,R,2,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,76.0
483106,R,194,R,18,R,176,R,0,R,0,R,0,R,6,R,0,R,6,R,40,R,6,R,34,R,84,R,6,R,78,R,0,R,0,R,0,R,58,R,6,R,52,R,5,R,0,R,5,R,1,R,0,R,1,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,194.0
483124,R,15113,R,5007,R,10106,R,153,R,44,R,109,R,778,R,301,R,477,R,1009,R,322,R,687,R,3023,R,891,R,2132,R,55,R,19,R,36,R,8312,R,2755,R,5557,R,635,R,159,R,476,R,973,R,430,R,543,R,175,R,86,R,89,R,3.0,R,5.0,R,8.0,R,4.0,S,,S,,R,7,S,,S,,S,
483212,R,1043,R,400,R,643,R,0,R,0,R,0,R,6,R,1,R,5,R,386,R,116,R,270,R,35,R,16,R,19,R,5,R,1,R,4,R,559,R,246,R,313,R,27,R,6,R,21,R,17,R,11,R,6,R,8,R,3,R,5,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,1043.0
483221,R,29,R,13,R,16,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,12,R,14,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,29.0
483230,R,186,R,177,R,9,R,4,R,3,R,1,R,6,R,6,R,0,R,4,R,4,R,0,R,60,R,56,R,4,R,4,R,3,R,1,R,89,R,86,R,3,R,18,R,18,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,186.0
483258,R,28,R,21,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,27,R,20,R,7,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,28.0
483276,R,79,R,64,R,15,R,0,R,0,R,0,R,0,R,0,R,0,R,66,R,54,R,12,R,7,R,6,R,1,R,2,R,2,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,79.0
483328,R,62,R,6,R,56,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,Z,0,R,7,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,38,R,1,R,37,R,1,Z,0,R,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,62.0
483337,R,88,R,4,R,84,R,1,R,1,Z,0,R,1,Z,0,R,1,R,14,Z,0,R,14,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,59,R,1,R,58,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,88.0
483346,R,107,R,4,R,103,R,2,R,0,R,2,R,10,R,2,R,8,R,29,R,0,R,29,R,25,R,2,R,23,R,0,R,0,R,0,R,30,R,0,R,30,R,11,R,0,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,107.0
483355,R,103,R,1,R,102,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,53,R,1,R,52,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,42,Z,0,R,42,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,103.0
483364,R,83,R,8,R,75,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,49,R,3,R,46,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,30,R,5,R,25,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,83.0
483373,R,61,R,10,R,51,R,3,R,2,R,1,R,5,R,2,R,3,R,3,Z,0,R,3,R,46,R,6,R,40,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
483382,R,306,R,301,R,5,Z,0,Z,0,Z,0,R,9,R,9,Z,0,R,69,R,68,R,1,R,90,R,88,R,2,Z,0,Z,0,Z,0,R,129,R,127,R,2,R,1,R,1,Z,0,R,8,R,8,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,306.0
483425,R,30,R,2,R,28,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,1,R,7,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,20,R,1,R,19,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,30.0
483470,R,124,R,9,R,115,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,124,R,9,R,115,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,124.0
483504,R,187,R,71,R,116,R,2,R,1,R,1,R,1,R,1,Z,0,R,103,R,31,R,72,R,22,R,8,R,14,R,1,Z,0,R,1,R,36,R,19,R,17,R,10,R,5,R,5,R,12,R,6,R,6,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,187.0
483513,R,17,R,10,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,6,R,2,R,4,R,0,R,0,R,0,R,6,R,4,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,17.0
483559,R,29,R,5,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,7,R,1,R,6,R,0,R,0,R,0,R,18,R,2,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,29.0
483577,R,29,R,1,R,28,R,0,R,0,R,0,R,1,R,0,R,1,R,4,R,1,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,22,R,0,R,22,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,29.0
483595,R,1285,R,321,R,964,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,807,R,206,R,601,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,0,R,0,R,0,R,476,R,114,R,362,Z,0,Z,0,Z,0,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
483647,R,64,R,5,R,59,R,0,R,0,R,0,R,1,R,0,R,1,R,34,R,2,R,32,R,1,R,0,R,1,R,0,R,0,R,0,R,22,R,2,R,20,R,3,R,1,R,2,R,3,R,0,R,3,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,64.0
483708,R,480,R,60,R,420,Z,0,Z,0,Z,0,R,40,R,11,R,29,R,257,R,24,R,233,R,125,R,15,R,110,Z,0,Z,0,Z,0,R,32,R,6,R,26,R,25,R,4,R,21,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,480.0
483726,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,0,R,7,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,9.0
483735,R,54,R,3,R,51,R,1,Z,0,R,1,R,1,Z,0,R,1,R,4,R,1,R,3,R,31,R,2,R,29,Z,0,Z,0,Z,0,R,16,Z,0,R,16,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
483744,R,21,R,14,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18,R,12,R,6,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,21.0
483753,R,17,R,16,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,6,R,0,R,5,R,5,R,0,R,0,R,0,R,0,R,5,R,4,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,17.0
483780,R,163,R,102,R,61,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,160,R,99,R,61,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,163.0
483799,R,28,R,2,R,26,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,2,R,1,R,1,R,0,R,0,R,0,R,24,R,1,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,28.0
483814,R,294,R,16,R,278,Z,0,Z,0,Z,0,R,22,R,2,R,20,R,226,R,13,R,213,R,25,R,1,R,24,Z,0,Z,0,Z,0,R,16,R,0,R,16,R,4,R,0,R,4,R,1,R,0,R,1,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,294.0
483823,R,496,R,382,R,114,R,3,R,3,R,0,R,1,R,1,R,0,R,406,R,315,R,91,R,34,R,22,R,12,R,0,R,0,R,0,R,28,R,24,R,4,R,1,R,0,R,1,R,23,R,17,R,6,R,0,R,0,R,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,496.0
483841,R,117,R,11,R,106,R,0,R,0,R,0,R,104,R,9,R,95,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,2,R,8,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,117.0
483850,R,7,R,1,R,6,R,0,R,0,R,0,R,7,R,1,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,7.0
483869,R,314,R,76,R,238,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,314,R,76,R,238,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,314.0
483878,R,145,R,12,R,133,R,0,R,0,R,0,R,15,R,1,R,14,R,26,R,1,R,25,R,73,R,10,R,63,R,0,R,0,R,0,R,7,R,0,R,7,R,9,R,0,R,9,R,11,R,0,R,11,R,4,R,0,R,4,R,0.0,R,0.0,R,0.0,R,0.0,S,,S,,R,0,S,,S,,S,
483887,R,30,R,7,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,3,R,4,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,20,R,3,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,S,,S,,Z,0.0,S,,S,,R,0,S,,S,,S,
483896,R,230,R,7,R,223,R,0,R,0,R,0,R,9,R,1,R,8,R,111,R,4,R,107,R,42,R,1,R,41,R,0,R,0,R,0,R,61,R,1,R,60,R,6,R,0,R,6,R,1,R,0,R,1,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,230.0
483911,R,14,Z,0,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13,Z,0,R,13,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,14.0
483920,R,144,R,60,R,84,R,0,R,0,R,0,R,1,R,1,R,0,R,108,R,41,R,67,R,9,R,4,R,5,R,0,R,0,R,0,R,24,R,13,R,11,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,144.0
483948,R,10,R,6,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,6,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,10.0
483957,R,47,R,8,R,39,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,40,R,8,R,32,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,47.0
483975,R,173,R,89,R,84,R,1,R,1,R,0,R,36,R,17,R,19,R,7,R,2,R,5,R,15,R,6,R,9,R,0,R,0,R,0,R,103,R,57,R,46,R,9,R,6,R,3,R,2,R,0,R,2,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,173.0
484002,R,817,R,74,R,743,R,4,R,1,R,3,R,59,R,7,R,52,R,110,R,7,R,103,R,456,R,41,R,415,R,3,R,1,R,2,R,146,R,13,R,133,R,18,R,3,R,15,R,21,R,1,R,20,Z,0,Z,0,Z,0,R,16.0,A,,R,16.0,R,0.0,A,,R,0.0,R,16,A,,R,16.0,R,801.0
484011,R,72,R,24,R,48,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,7,R,3,R,4,R,8,R,5,R,3,Z,0,Z,0,Z,0,R,49,R,15,R,34,R,3,Z,0,R,3,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,72.0
484020,R,23,R,16,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,19,R,12,R,7,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,23.0
484048,R,38,R,31,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,24,R,21,R,3,R,10,R,8,R,2,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,38.0
484057,R,367,R,22,R,345,R,6,R,0,R,6,R,215,R,18,R,197,R,58,R,0,R,58,R,50,R,1,R,49,R,0,R,0,R,0,R,23,R,3,R,20,R,1,R,0,R,1,R,14,R,0,R,14,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,367.0
484066,R,399,R,26,R,373,R,3,R,0,R,3,R,13,R,1,R,12,R,149,R,9,R,140,R,40,R,5,R,35,R,0,R,0,R,0,R,185,R,11,R,174,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,399.0
484075,R,18,R,11,R,7,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,7,R,5,R,2,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,0,R,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,18.0
484084,R,35,Z,0,R,35,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,13,Z,0,R,13,Z,0,Z,0,Z,0,R,20,Z,0,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,S,,S,,Z,0.0,S,,S,,R,0,S,,S,,S,
484093,R,78,R,1,R,77,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,26,Z,0,R,26,R,3,Z,0,R,3,R,1,Z,0,R,1,R,42,Z,0,R,42,R,4,R,1,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,78.0
484109,R,66,R,2,R,64,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,4,Z,0,R,4,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,49,R,2,R,47,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,66.0
484127,R,73,R,16,R,57,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,14,R,2,R,12,Z,0,Z,0,Z,0,R,53,R,11,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,73.0
484136,R,23,R,8,R,15,R,0,R,0,R,0,R,0,R,0,R,0,R,20,R,6,R,14,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,23.0
484163,R,121,R,38,R,83,R,6,R,1,R,5,R,3,R,1,R,2,R,12,R,5,R,7,R,24,R,3,R,21,R,2,R,1,R,1,R,71,R,27,R,44,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0,R,0.0,R,0.0,R,121.0
484172,R,38,R,12,R,26,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,38,R,12,R,26,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,38.0
484190,R,8,R,6,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,5,R,2,Z,0,Z,0,Z,0,R,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,8.0
484206,R,176,R,1,R,175,R,4,Z,0,R,4,R,19,Z,0,R,19,R,2,R,1,R,1,R,94,Z,0,R,94,R,5,Z,0,R,5,R,44,Z,0,R,44,R,7,Z,0,R,7,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,Z,0.0,A,,Z,0.0,R,0,A,,R,0.0,R,176.0
484233,R,95,R,41,R,54,R,0,R,0,R,0,R,4,R,1,R,3,R,1,R,1,R,0,R,58,R,35,R,23,R,0,R,0,R,0,R,32,R,4,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,95.0
484330,R,23,R,0,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,10,R,0,R,10,R,1,Z,0,R,1,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,23.0
484349,R,31,R,1,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,Z,0,R,7,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,2,Z,0,R,2,R,13,R,1,R,12,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,31.0
