UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07
207281,R,18569517.0,R,45466786.0,R,16252502.0,R,61719288.0,R,80288805.0,R,6364873.0,R,3019642.0,R,2126212.0,R,5145854.0,R,24790617.0,R,24206227.0,R,48996844.0,R,54142698.0,R,3656588.0,R,19098049.0,R,6745944.0,R,11890757.0,R,-8880358.0,R,28854392.0,R,3389253.0,R,2576947.0,R,96994746.0,R,19201243.0,R,0.0,R,122162189.0,R,76561172.0,R,1253429.0,R,0.0,R,39251158.0,R,39188054.0,R,63104.0,R,28791288.0,R,0.0,R,28854392.0,R,9854407,R,2301882,Z,0,Z,0,Z,0,Z,0,R,3468247.0,A,,Z,0,A,,R,66397,R,15690933,Z,0,R,9215495,R,1104422,R,6393574,R,513001,Z,0,R,1012641,R,1611026,R,24140,R,19874299,R,35565232,R,2955240.0,R,730686.0,Z,0.0,R,0,R,3685926,R,39251158,R,17751322,R,6579556,Z,0,Z,0,R,133454,R,51260,R,2421031,R,864659,R,4572354,R,1579570,R,4134070,R,1463646,R,5248988,R,3043560.0,R,1008484.0,A,,A,,A,,A,,R,1883275,R,0,R,39188054,R,11547175,R,5682441,R,2448026,R,4560422,R,990710,R,13959280,1,R,1164290.0,R,21357969.0,R,2722755.0,R,5571899.0,1,R,6113.0,R,2848258.0,R,799552.0,R,792974.0,R,4747691.0,R,622746.0,R,131081.0,Z,0.0,R,228450.0,R,5568020.0,R,11297988.0,R,4536000.0,R,1513000.0,R,6049000.0,R,5248988.0,R,6049000.0,R,4536000.0,R,1513000.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,R,0.0,1,R,8270769.0,R,8857952.0,R,587183.0,R,160298.0,R,909759.0,R,-482874.0,R,0.0,R,-5905700.0,R,33285979.0,R,-1088327.0,R,52603767.0,R,19106280.0,R,26089406.0,R,39191679.0
207290,R,10832138.0,R,43950214.0,R,466112.0,R,44416326.0,R,55248464.0,R,3607276.0,R,1832507.0,R,2215147.0,R,4047654.0,R,14838733.0,R,12044157.0,R,26882890.0,R,30930544.0,R,3924458.0,R,27577751.0,R,1281395.0,R,0.0,R,-4858408.0,R,24000738.0,R,3626063.0,R,1377873.0,R,61996981.0,R,12190500.0,R,3887183.0,R,83078600.0,R,39346429.0,R,102710.0,R,115333.0,R,29431783.0,R,25057742.0,R,4374041.0,R,19626697.0,R,0.0,R,24000738.0,R,4533262,R,2252541,R,178000,R,39600,Z,0,R,39600,R,4336796.0,A,,R,0,A,,R,292429,R,11632628,R,0,R,7515212,R,0,R,7412052,R,562573,R,0,R,238288,R,24963,R,616607,R,16369695,R,28002323,R,1000000.0,R,429460.0,R,0.0,R,0,R,1429460,R,29431783,R,5454103,R,3214073,R,0,R,0,R,0,R,0,R,1047205,R,543136,R,942887,R,524357,R,2668823,R,1558564,R,3227293,R,6826627.0,R,876529.0,A,,A,,A,,A,,R,4890804,R,1161114,R,25057742,R,7877773,R,3444468,R,1215963,R,2203696,R,613234,R,9702608,1,R,377933.0,R,11924315.0,R,1974077.0,R,3361864.0,1,R,-88915.0,R,174841.0,R,1689042.0,R,146799.0,R,4840527.0,R,137250.0,R,3393707.0,R,0.0,R,638889.0,R,1684980.0,R,10695353.0,R,6887908.0,R,580152.0,R,7468060.0,R,3227293.0,R,3066255.0,R,2515806.0,R,550449.0,R,137250.0,R,137250.0,R,0.0,R,1912505.0,R,1882802.0,R,29703.0,R,0.0,R,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,2352050.0,R,2352050.0,R,0.0,1,R,5874758.0,R,6347609.0,R,472851.0,R,65278.0,R,501066.0,R,-210919.0,R,117426.0,R,2944581.0,R,29431783.0,R,4374041.0,R,24000738.0,R,2444292.0,R,16671241.0,R,24444508.0
207306,R,11075198.0,R,26887110.0,R,3658526.0,R,30545636.0,R,41620834.0,R,0.0,R,1143006.0,R,910381.0,R,2053387.0,R,7349237.0,R,355806.0,R,7705043.0,R,9758430.0,R,80449.0,R,18575425.0,R,3924287.0,R,0.0,R,9282243.0,R,31781955.0,R,6128273.0,R,125631.0,R,50224653.0,R,8154053.0,R,4626269.0,R,69258879.0,R,43375451.0,R,5908644.0,R,64653917.0,R,35215105.0,R,38926448.0,R,-3711343.0,R,34625915.0,R,867383.0,R,31781955.0,R,7982635,R,7080231,R,0,R,0,R,0,R,0,R,3398959.0,R,0.0,R,0,R,0.0,R,260134,R,18721959,R,0,R,8932303,R,0,R,4577656,R,0,R,0,R,707220,R,762324,R,3,R,14979506,R,33701465,R,1416632.0,R,0.0,R,0.0,R,97008,R,1513640,R,35215105,R,12656223,R,6828921,R,98182,R,52224,R,0,R,0,R,1132395,R,604512,R,5286881,R,2871300,R,1803404,R,989999,R,9623384,R,1234818.0,R,640356.0,R,0.0,R,0.0,R,0.0,R,0.0,R,7091161,R,0,R,38926448,R,11987312,R,5613792,R,3293068,R,1795913,R,415805,R,15820558,2,A,,A,,A,,A,,2,A,,A,,A,,A,,R,3669988.0,R,199855.0,R,0.0,R,0.0,R,0.0,R,14665541.0,R,18535384.0,R,8668718.0,R,243282.0,R,8912000.0,R,9623384.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,8912000.0,R,8668718.0,R,243282.0,1,R,33224416.0,R,34779337.0,R,1554921.0,R,0.0,R,-1554921.0,R,0.0,R,3109842.0,R,5224986.0,R,33285657.0,R,-3711343.0,R,31781955.0,R,3924287.0,R,8022186.0,R,38926448.0
207315,R,121393963.0,R,193844463.0,R,36698136.0,R,230542599.0,R,351936562.0,R,8008897.0,R,3072326.0,R,24107133.0,R,27179459.0,R,0.0,R,88733008.0,R,88733008.0,R,115912467.0,R,9473236.0,R,138338617.0,R,35392154.0,R,0.0,R,60828985.0,R,234559756.0,R,11470128.0,R,5801853.0,R,199424858.0,R,27218170.0,R,5472149.0,R,249387158.0,R,57011426.0,R,1468731.0,R,0.0,R,331452775.0,R,294707830.0,R,36744945.0,R,197814811.0,R,0.0,R,234559756.0,R,26449743,R,18601030,R,1844259,R,2164946,R,0,R,2164946,R,17383333.0,R,155379013.0,R,75381549,R,0.0,R,567903,R,297771776,R,0,R,19808724,R,0,R,77684,R,0,R,0,R,1406217,R,305700,R,0,R,21598325,R,319370101,R,274278.0,R,11808396.0,R,0.0,R,0,R,12082674,R,331452775,R,78770762,R,38267980,R,9020632,R,5959515,R,8598276,R,4078501,R,7446836,R,4355562,R,2166709,R,1017703,R,9617049,R,4210736,R,5358512,R,26019226.0,R,13957714.0,R,143962642.0,R,25288638.0,R,0.0,R,0.0,R,3747186,R,0,R,294707830,R,97136349,R,22905202,R,11319312,R,9005656,R,1682244,R,152659067,1,R,3732168.0,R,25360316.0,R,7513951.0,R,6463621.0,1,R,15018.0,R,275567.0,R,1310928.0,R,832378.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,6163732.0,R,6163732.0,R,805220.0,R,0.0,R,805220.0,R,5358512.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,805220.0,R,805220.0,R,0.0,1,R,12870556.0,R,13126207.0,R,255651.0,R,0.0,R,856438.0,R,-600787.0,R,0.0,R,33457270.0,R,332699258.0,R,33457270.0,R,228267251.0,R,123385904.0,R,56393200.0,R,299241986.0
207342,R,785432000.0,R,605001000.0,R,317775000.0,R,922776000.0,R,1708208000.0,R,85924000.0,R,8921000.0,R,111068000.0,R,119989000.0,R,170567000.0,R,380205000.0,R,550772000.0,R,670761000.0,R,81364000.0,R,426177000.0,R,97832000.0,R,33427000.0,R,484571000.0,R,1042007000.0,R,50478000.0,R,7889000.0,R,686403000.0,R,211712000.0,R,47816000.0,R,1004298000.0,R,451201000.0,R,9089000.0,R,42815000.0,R,901419000.0,R,839541000.0,R,61878000.0,R,980129000.0,R,0.0,R,1042007000.0,R,76170000,R,109863000,R,92069000,R,236248000,R,0,R,236248000,R,55894000.0,R,0.0,R,2141000,R,147117000.0,R,19533000,R,739035000,R,0,R,78548000,R,0,R,1243000,R,0,R,0,R,13002000,R,19909000,R,34748000,R,147450000,R,886485000,R,4846000.0,R,142000.0,R,5948000.0,R,3998000,R,14934000,R,901419000,R,287599000,R,178349000,R,101842000,R,49274000,R,32330000,R,12079000,R,47140000,R,21073000,R,6474000,R,3873000,R,36031000,R,20038000,R,2312000,R,56315000.0,R,10523000.0,R,0.0,R,0.0,R,254720000.0,R,126118000.0,R,14778000,R,0,R,839541000,R,421327000,R,106974000,R,49754000,R,29935000,R,5369000,R,226182000,1,R,16003000.0,R,247961000.0,R,36106000.0,R,70486000.0,1,R,-1225000.0,R,111258000.0,R,14183000.0,R,5500000.0,R,0.0,R,75000.0,R,60000.0,R,0.0,R,3110000.0,R,6110000.0,R,9355000.0,R,7043000.0,R,0.0,R,7043000.0,R,2312000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,7043000.0,R,7043000.0,R,0.0,1,R,711383000.0,R,698130000.0,R,-13253000.0,R,25428000.0,R,-25250000.0,R,-13838000.0,R,407000.0,R,41620000.0,R,886485000.0,R,56554000.0,R,1318927000.0,R,915877000.0,R,179488000.0,R,844865000.0
207351,R,4070907.0,R,24263508.0,R,5568800.0,R,29832308.0,R,33903215.0,R,2773149.0,R,1326730.0,R,2675906.0,R,4002636.0,R,11184523.0,R,10030127.0,R,21214650.0,R,25217286.0,R,2189346.0,R,15594807.0,R,1380198.0,R,0.0,R,-7705273.0,R,9269732.0,R,361163.0,R,12642963.0,R,38571074.0,R,6215764.0,R,2253033.0,R,60043997.0,R,36085711.0,R,305222.0,R,0.0,R,25782584.0,R,25406937.0,R,375647.0,R,8892862.0,R,1223.0,R,9269732.0,R,6637154,R,892995,R,57513,R,1088283,R,0,R,1088283,R,3137215.0,R,0.0,R,0,R,0.0,R,0,R,11813160,R,0,R,6335628,R,0,R,3136839,R,336498,R,0,R,503026,R,162983,R,1576065,R,12051039,R,23864199,R,1416631.0,R,0.0,R,0.0,R,501754,R,1918385,R,25782584,R,7560321,R,3042343,Z,0,Z,0,R,428950,R,364679,R,1720535,R,438274,R,4464935,R,1894547,R,2622551,R,1183605,R,2374070,R,5294559.0,R,412320.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,R,941016,R,305440,R,25406937,R,7641208,R,3085138,R,3111455,R,1833620,R,534885,R,9200631,1,R,522415.0,R,9727821.0,R,1129244.0,R,2576058.0,1,R,-116145.0,R,60845.0,R,967897.0,R,162983.0,R,2850785.0,R,250955.0,R,379693.0,R,0.0,R,739215.0,R,5025422.0,R,9246070.0,R,6528000.0,R,344000.0,R,6872000.0,R,2374070.0,R,2118802.0,R,2012739.0,R,106063.0,R,186518.0,R,177181.0,R,9337.0,R,282201.0,R,268075.0,R,14126.0,R,0.0,R,0.0,R,0.0,R,549411.0,R,521908.0,R,27503.0,R,3735068.0,R,3548097.0,R,186971.0,1,R,13192486.0,R,12434757.0,R,-757729.0,R,132394.0,R,-890123.0,R,0.0,R,0.0,R,-2450064.0,R,24411962.0,R,-1424111.0,R,29441365.0,R,-476792.0,R,12701808.0,R,26862026.0
207388,R,309144192.0,R,1823304966.0,R,134476820.0,R,1957781786.0,R,2266925978.0,R,93959821.0,R,51263411.0,R,98571061.0,R,149834472.0,R,668200000.0,R,480887707.0,R,1149087707.0,R,1298922179.0,R,80131909.0,R,980659481.0,R,80582868.0,R,603037.0,R,-80013675.0,R,981831711.0,R,165122170.0,R,190707614.0,R,2166346236.0,R,330185456.0,R,119695107.0,R,2972056583.0,R,1194194086.0,R,45442469.0,R,0.0,R,1002018018.0,R,967457190.0,R,34560828.0,R,947270884.0,R,-1.0,R,981831711.0,R,285024914,R,99192649,R,28843540,R,32343165,R,0,R,32343165,R,217767595.0,R,0.0,R,11905814,R,0.0,R,13040669,R,688118346,R,0,R,177187325,R,0,R,29557498,R,12640270,R,0,R,60816434,R,450309,R,0,R,280651836,R,968770182,R,6559940.0,R,14231759.0,R,1783.0,R,12454354,R,33247836,R,1002018018,R,243664886,R,140264864,R,161834707,R,83618013,R,69057540,R,38448789,R,82063818,R,36696669,R,29854108,R,19260844,R,23059613,R,13739494,R,52000120,R,278929034.0,R,76616746.0,R,0.0,R,0.0,R,0.0,R,0.0,R,26993364,R,9682031,R,967457190,R,418327450,R,118881981,R,76934472,R,93438717,R,31352680,R,228521890,1,R,26915486.0,R,272571398.0,R,57199851.0,R,69550304.0,1,R,77878.0,R,4347414.0,R,8554911.0,R,6588862.0,R,28240890.0,R,1305683.0,R,17839297.0,R,0.0,R,25500127.0,R,112345458.0,R,185231455.0,R,128902947.0,R,4328388.0,R,133231335.0,R,52000120.0,R,21599720.0,R,21599720.0,R,0.0,R,617193.0,R,617193.0,R,0.0,R,11958793.0,R,11958793.0,R,0.0,R,0.0,R,0.0,R,0.0,R,16490442.0,R,16417142.0,R,73300.0,R,82565187.0,R,78310099.0,R,4255088.0,1,R,561195906.0,R,581494258.0,R,20298352.0,R,0.0,R,33028872.0,R,-12730520.0,R,0.0,R,44842290.0,R,1096786560.0,R,187847290.0,R,2816084822.0,R,2007100594.0,R,875197397.0,R,1138014270.0
207397,R,30493806.0,R,46004870.0,R,3085956.0,R,49090826.0,R,79584632.0,R,3702271.0,R,591335.0,R,3170147.0,R,3761482.0,R,0.0,R,26269610.0,R,26269610.0,R,30031092.0,R,3435811.0,R,34282237.0,R,3305564.0,R,0.0,R,12232199.0,R,49820000.0,R,5488626.0,R,556223.0,R,62024146.0,R,9425390.0,R,1808775.0,R,79303160.0,R,33470684.0,R,172394.0,R,0.0,R,40757692.0,R,36218865.0,R,4538827.0,R,45281173.0,R,0.0,R,49820000.0,R,7640904,R,2216454,R,150430,R,1347584,R,0,R,1347584,R,4466962.0,R,0.0,R,7181,R,0.0,R,0,R,15829515,R,0,R,12922153,R,0,R,6406896,R,1073721,R,0,R,148369,R,84781,R,0,R,20635920,R,36465435,R,4292257.0,R,0.0,R,0.0,R,0,R,4292257,R,40757692,R,16399367,R,9217175,R,69777,R,66825,R,265,R,0,R,1577984,R,374754,R,2774627,R,1543738,R,3939639,R,1382468,R,5688318,R,4694025.0,R,1003233.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1074863,R,0,R,36218865,R,13588193,R,4282510,R,3066730,R,2344233,R,488141,R,12449058,1,R,1071835.0,R,14419133.0,R,2948547.0,R,3405183.0,1,R,3028.0,R,226191.0,R,361550.0,R,296757.0,R,5514108.0,R,260176.0,R,1084321.0,R,0.0,R,1626849.0,R,1354099.0,R,9839553.0,R,4151235.0,R,0.0,R,4151235.0,R,5688318.0,R,2643306.0,R,2643306.0,R,0.0,R,123547.0,R,123547.0,R,0.0,R,519505.0,R,519505.0,R,0.0,R,0.0,R,0.0,R,0.0,R,196075.0,R,196075.0,R,0.0,R,668802.0,R,668802.0,R,0.0,1,R,168996.0,R,174803.0,R,5807.0,R,0.0,R,13757.0,R,-7950.0,R,0.0,R,3689473.0,R,40910504.0,R,3689473.0,R,60384009.0,R,29791245.0,R,11698608.0,R,37221031.0
207449,R,53535375.0,R,92966729.0,R,37644627.0,R,130611356.0,R,184146731.0,R,15358377.0,R,1821717.0,R,11204010.0,R,13025727.0,R,13470032.0,R,54581068.0,R,68051100.0,R,81076827.0,R,4367162.0,R,86027017.0,R,27911733.0,R,199783.0,R,-77414.0,R,114061119.0,R,2937133.0,R,11905575.0,R,144370763.0,R,38217671.0,R,4968615.0,R,202399757.0,R,101675394.0,R,190314.0,Z,0.0,R,97037064.0,R,90549889.0,R,6487175.0,R,107745547.0,R,-171603.0,R,114061119.0,R,22026143,R,3715902,Z,0,Z,0,Z,0,Z,0,R,2705248.0,A,,R,437317,A,,R,2243958,R,31128568,Z,0,R,27396038,R,9798797,R,22364644,R,2725332,R,0,R,0,R,1285859,R,0,R,63570670,R,94699238,R,2315619.0,R,22207.0,R,0.0,R,0,R,2337826,R,97037064,R,43010661,R,22719725,R,0,R,0,R,358695,R,47992,R,2203240,R,920307,R,11819273,R,5118553,R,10603805,R,5237664,R,14055431,R,5874182.0,R,998277.0,A,,A,,A,,A,,R,2624602,R,0,R,90549889,R,35042518,R,15911167,R,9204299,R,6580059,R,1047855,R,22763991,1,R,3087656.0,R,32522914.0,R,2591190.0,R,14891230.0,1,R,-433082.0,R,563350.0,R,1482182.0,R,408249.0,R,13360578.0,R,4325791.0,R,2793467.0,R,0.0,R,3500.0,R,3171476.0,R,23654812.0,R,7814469.0,R,1784912.0,R,9599381.0,R,14055431.0,R,5168964.0,R,4207845.0,R,961119.0,R,0.0,Z,0.0,Z,0.0,R,1118767.0,R,910743.0,R,208024.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,Z,0.0,R,3311650.0,R,2695881.0,R,615769.0,1,R,429724.0,R,402299.0,R,-27425.0,R,0.0,R,-27425.0,R,0.0,R,0.0,R,3977746.0,R,93651383.0,R,6315572.0,R,107745547.0,R,27834318.0,R,14947562.0,R,90721492.0
207500,R,435438000.0,R,1762348000.0,R,329059000.0,R,2091407000.0,R,2526845000.0,R,133760000.0,R,55217000.0,R,187508000.0,R,242725000.0,R,996295000.0,R,528357000.0,R,1524652000.0,R,1767377000.0,R,99551000.0,R,783127000.0,R,118493000.0,R,87034000.0,R,-194977000.0,R,793677000.0,R,97019000.0,R,114139000.0,R,2063106000.0,R,698629000.0,R,51425000.0,R,3024318000.0,R,1195402000.0,R,29267000.0,R,0.0,R,1234689000.0,R,1195663000.0,R,39026000.0,R,754651000.0,R,0.0,R,793677000.0,R,388551000,R,160189000,R,82548000,R,10975000,R,0,R,10975000,R,228490000.0,R,0.0,R,0,R,0.0,R,33184000,R,903937000,R,0,R,132109000,R,0,R,29897000,R,14521000,R,0,R,67199000,R,6125000,R,38505000,R,288356000,R,1192293000,R,30000000.0,R,15784000.0,R,604000.0,R,-3992000,R,42396000,R,1234689000,R,354135000,R,214611000,R,160597000,R,54597000,R,116774000,R,38069000,R,97973000,R,44422000,R,48885000,R,20611000,R,41016000,R,25908000,R,55673000,R,295961000.0,R,82864000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,24649000,R,0,R,1195663000,R,481082000,R,124409000,R,53675000,R,86074000,R,33138000,R,417285000,1,R,25125000.0,R,335555000.0,R,44390000.0,R,119600000.0,1,R,-476000.0,R,151648000.0,R,17271000.0,R,5915000.0,R,27123000.0,R,1777000.0,R,14495000.0,R,0.0,R,3947000.0,R,160869000.0,R,208211000.0,R,139420000.0,R,13118000.0,R,152538000.0,R,55673000.0,R,19871000.0,R,19871000.0,R,0.0,R,1302000.0,R,1302000.0,R,0.0,R,10619000.0,R,10619000.0,R,0.0,R,0.0,R,0.0,R,0.0,R,2891000.0,R,2891000.0,R,0.0,R,117855000.0,R,104737000.0,R,13118000.0,1,R,1641827000.0,R,1632955000.0,R,-8872000.0,R,30227000.0,R,-7281000.0,R,-55655000.0,R,23837000.0,R,-2901000.0,R,1197286000.0,R,34502000.0,R,1182524000.0,R,346865000.0,R,1051512000.0,R,1200187000.0
207564,R,22118261.0,R,53758974.0,R,7990673.0,R,61749647.0,R,83867908.0,R,6262420.0,R,1731311.0,R,5040974.0,R,6772285.0,R,0.0,R,30461369.0,R,30461369.0,R,37233654.0,R,4626284.0,R,42823430.0,R,8069717.0,R,78193.0,R,-2700950.0,R,48270390.0,R,5609466.0,R,6393596.0,R,75200435.0,R,9857081.0,R,812700.0,R,97873278.0,R,44647276.0,R,532972.0,R,0.0,R,42060021.0,R,38396203.0,R,3663818.0,R,44606572.0,R,0.0,R,48270390.0,R,10442722,R,2250196,R,153463,R,0,R,0,R,0,R,7028289.0,R,0.0,R,0,R,0.0,R,0,R,19874670,R,0,R,12996027,R,0,R,4317424,R,1443642,R,0,R,1200957,R,99603,R,0,R,20057653,R,39932323,R,2101373.0,R,22201.0,R,0.0,R,4124,R,2127698,R,42060021,R,18410638,R,8373577,R,27770,R,27355,R,127524,R,0,R,1767973,R,848021,R,3243901,R,1435861,R,2396762,R,1064743,R,3183724,R,7842932.0,R,2255350.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1394979,R,0,R,38396203,R,14004907,R,5110641,R,4649769,R,2713419,R,389458,R,11528009,1,R,1391961.0,R,19538684.0,R,3932444.0,R,5121087.0,1,R,3018.0,R,319256.0,R,443889.0,R,389290.0,R,3912599.0,R,306452.0,R,1533912.0,R,0.0,R,932248.0,R,2780513.0,R,9465724.0,R,4370600.0,R,1911400.0,R,6282000.0,R,3183724.0,R,2416066.0,R,2416066.0,R,0.0,R,189437.0,R,189437.0,R,0.0,R,947457.0,R,947457.0,R,0.0,R,0.0,R,0.0,R,0.0,R,571277.0,R,571277.0,R,0.0,R,2157763.0,R,246363.0,R,1911400.0,1,R,5509524.0,R,5518216.0,R,8692.0,R,0.0,R,260401.0,R,-251709.0,R,0.0,R,2532711.0,R,42074163.0,R,2532711.0,R,64461574.0,R,24092662.0,R,10330610.0,R,39541452.0
207661,R,24071664.0,R,61768632.0,R,4565187.0,R,66333819.0,R,90405483.0,R,6365180.0,R,3189876.0,R,2388827.0,R,5578703.0,R,34413086.0,R,23477864.0,R,57890950.0,R,63469653.0,R,2938403.0,R,26575722.0,R,0.0,R,139229.0,R,3647656.0,R,30362607.0,R,14363307.0,R,2599596.0,R,86060526.0,R,12198890.0,R,129210.0,R,115351529.0,R,54831985.0,R,1249088.0,R,0.0,R,51112433.0,R,47489911.0,R,3622522.0,R,26740085.0,R,0.0,R,30362607.0,R,14074274,R,3141638,R,276906,R,904884,R,0,R,904884,R,8101177.0,R,0.0,R,0,R,0.0,R,151534,R,26650413,R,0,R,12583432,R,0,R,6172593,R,2171663,R,0,R,0,R,341163,R,1168261,R,22437112,R,49087525,R,1000000.0,R,109049.0,R,0.0,R,915859,R,2024908,R,51112433,R,12466255,R,7314718,R,54194,R,29890,R,1446579,R,456762,R,2460785,R,1009370,R,5155968,R,2068966,R,4234918,R,2164437,R,7132975,R,13122878.0,R,1460703.0,R,0.0,R,0.0,R,0.0,R,0.0,R,1415359,R,0,R,47489911,R,14504846,R,5669729,R,6031393,R,3583994,R,1161832,R,16538117,1,R,1476534.0,R,22895674.0,R,2041433.0,R,6090917.0,1,R,-61177.0,R,-139229.0,R,365514.0,R,274263.0,R,6038843.0,R,133750.0,R,2171663.0,R,0.0,R,0.0,R,5653720.0,R,13997976.0,R,6865001.0,R,0.0,R,6865001.0,R,7132975.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,R,6865001.0,R,6865001.0,R,0.0,1,R,17352706.0,R,18116613.0,R,763907.0,R,0.0,R,0.0,R,0.0,R,763907.0,R,1597614.0,R,49089525.0,R,3622522.0,R,30362607.0,R,28636851.0,R,37602963.0,R,47489911.0
